"stage","sites","range","n_sampled","n_false_e","intercept","beta","mu_obs","beta_sd","dispersion","mst_delta","area_delta","mu","sp_loss"
"Missourian",3,7.39918935002552,202,1,-1.2420172916856,0.279638804160967,0.326732673267327,0.0558719852526812,8.84768089046022,-0.115125583038211,-0.27648949882178,0.5,0
"Missourian",5,9.11805325487506,202,1,-2.46204436826567,0.351591411463127,0.331683168316832,0.0635013423438232,8.84768089046022,-0.115125583038211,-0.27648949882178,0.5,0
"Missourian",7,9.70114078575856,202,1,-2.97853221170941,0.390247875727435,0.326732673267327,0.077702489700592,8.84768089046022,-0.115125583038211,-0.27648949882178,0.5,0
"Morrowan",10,9.63889624019493,183,1,-1.06681474471184,0.225470073521171,0.273224043715847,0.0500793818960553,8.8325858166335,0.222425458886852,0.188802894737091,0.5,0
"Morrowan",15,9.98745324352944,183,1,-1.23809851930507,0.228277830868613,0.278688524590164,0.055461025760837,8.8325858166335,0.222425458886852,0.188802894737091,0.5,0
"Morrowan",20,10.1898393755321,183,1,-1.35804375233925,0.231333877307598,0.278688524590164,0.0575500470599728,8.8325858166335,0.222425458886852,0.188802894737091,0.5,0
"Morrowan",3,6.97237134966907,183,0,-0.247129750790748,0.178392496569847,0.284153005464481,0.0499219185974179,8.8325858166335,0.222425458886852,0.188802894737091,0.5,0
"Morrowan",5,8.66035380347433,183,1,-0.885652341887182,0.21672163389575,0.278688524590164,0.0474634454327894,8.8325858166335,0.222425458886852,0.188802894737091,0.5,0
"Morrowan",7,9.23190345798115,183,1,-0.91856587235145,0.207537010762688,0.281420765027322,0.0594842719042735,8.8325858166335,0.222425458886852,0.188802894737091,0.5,0
"Osagean",10,10.6220050331747,166,57,-7.64433062687615,0.670823331252542,0.228915662650602,0.100639582214936,8.69713459778908,-0.24749146190919,-0.130504004304699,0.5,0
"Osagean",15,10.9301117139205,166,56,-8.73494348161125,0.752324609029983,0.234939759036145,0.115459989719518,8.69713459778908,-0.24749146190919,-0.130504004304699,0.5,0
"Osagean",20,11.0866767406127,166,56,-8.89859163640083,0.748139364497213,0.234939759036145,0.11225511864334,8.69713459778908,-0.24749146190919,-0.130504004304699,0.5,0
"Osagean",3,7.94326747202416,166,57,-3.16989788956252,0.34799819963456,0.237951807228916,0.0610317276362992,8.69713459778908,-0.24749146190919,-0.130504004304699,0.5,0
"Osagean",5,9.64861705944266,166,57,-5.31163316919069,0.502365894098757,0.234939759036145,0.0866272411818169,8.69713459778908,-0.24749146190919,-0.130504004304699,0.5,0
"Osagean",7,10.2377741588394,166,57,-6.85484315473334,0.609028890887892,0.234939759036145,0.086592933848173,8.69713459778908,-0.24749146190919,-0.130504004304699,0.5,0
"Virgilian",10,10.2434570154259,216,2,-3.86900463586592,0.451907574912805,0.340277777777778,0.0584777464724341,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.5,0
"Virgilian",15,10.598879004987,216,2,-3.86572942862021,0.442795664654925,0.333333333333333,0.0728397682207924,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.5,0
"Virgilian",20,10.7942521220822,216,2,-4.13342533409855,0.447644865047701,0.342592592592593,0.0760773664652911,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.5,0
"Virgilian",3,7.47816532858289,216,2,-1.45043757716034,0.294446496164831,0.337962962962963,0.0567123778049227,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.5,0
"Virgilian",5,9.23395788648501,216,2,-2.83231531491139,0.393279213686724,0.333333333333333,0.0680584215705128,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.5,0
"Virgilian",7,9.8084575701239,216,2,-3.33491435317495,0.412305643635227,0.342592592592593,0.0723742484456723,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.5,0
"Wolfcampian",10,9.79143197370551,237,31,-6.31129146956228,0.616983007511905,0.367088607594937,0.0690807857926178,8.63765304387626,-0.178815486121056,0.543251799366137,0.5,0
"Wolfcampian",15,10.1376718233364,237,31,-6.70354085779919,0.634319190569824,0.362869198312236,0.0871148720809865,8.63765304387626,-0.178815486121056,0.543251799366137,0.5,0
"Wolfcampian",20,10.3163041183267,237,32,-7.29953478609711,0.680267596754581,0.356540084388186,0.0760499994155966,8.63765304387626,-0.178815486121056,0.543251799366137,0.5,0
"Wolfcampian",3,7.03221634977114,237,32,-2.9859636265284,0.417401717596913,0.367088607594937,0.0436225872081912,8.63765304387626,-0.178815486121056,0.543251799366137,0.5,0
"Wolfcampian",5,8.77979125470232,237,33,-4.91575527688858,0.54506971837552,0.362869198312236,0.076715516145666,8.63765304387626,-0.178815486121056,0.543251799366137,0.5,0
"Wolfcampian",7,9.36727938764873,237,32,-5.70027950960382,0.583931153860749,0.362869198312236,0.0754229240040865,8.63765304387626,-0.178815486121056,0.543251799366137,0.5,0
"Atokan",10,10.3318473741084,194,1,-3.9674498392917,0.351813047126108,0.556701030927835,0.0699369198809172,9.05501127552035,-0.0402539830524606,0.579946909079565,0.75,0
