"stage","sites","range","n_sampled","n_false_e","intercept","beta","mu_obs","beta_sd","dispersion","mst_delta","area_delta","mu","sp_loss"
"Meramecian",20,11.0196072212618,70,0,-0.0313730991814058,0.00368370492658476,0.5,0.287337631519295,8.44964313587989,0.0838464553913649,0.105610614454918,0.5,0.666666666666667
"Meramecian",55,11.6353574463714,78,0,-0.214701252454785,0.0139865450393992,0.5,0.278783504933814,8.44964313587989,0.0838464553913649,0.105610614454918,0.5,0.666666666666667
"Meramecian",148,12.2571041026159,80,0,-0.354600652869717,0.0157599463900074,0.481481481481482,0.306979498054925,8.44964313587989,0.0838464553913649,0.105610614454918,0.5,0.666666666666667
"Meramecian",403,12.3168506767484,80,0,-0.858374890244034,0.0692858265502444,0.481481481481482,0.342955572718212,8.44964313587989,0.0838464553913649,0.105610614454918,0.5,0.666666666666667
"Meramecian",1097,12.3467972511053,80,0,-0.286558723439386,0.0134203734790353,0.518518518518519,0.283159821133724,8.44964313587989,0.0838464553913649,0.105610614454918,0.5,0.666666666666667
"Missourian",7,8.89593371195397,73.5,0,0.0201317420891093,-0.01007066425271,0.5,18.4646333135735,8.84768089046022,-0.115125583038211,-0.27648949882178,0.5,0.666666666666667
"Missourian",20,9.57774849073699,136.5,0,0.0283103299186918,0.00180093022576279,0.477272727272727,0.0814070632263076,8.84768089046022,-0.115125583038211,-0.27648949882178,0.5,0.666666666666667
"Missourian",55,11.0870363693318,168,0,-0.142930240271956,0.00780288781501442,0.508771929824561,0.0895949921624399,8.84768089046022,-0.115125583038211,-0.27648949882178,0.5,0.666666666666667
"Missourian",148,11.7096651525255,183,0,-0.395072149679005,0.0275204003894125,0.508335648791331,0.112118339213881,8.84768089046022,-0.115125583038211,-0.27648949882178,0.5,0.666666666666667
"Missourian",403,12.1687343580337,188,0,-0.397685476963467,0.0264313941942067,0.507936507936508,0.132057551283615,8.84768089046022,-0.115125583038211,-0.27648949882178,0.5,0.666666666666667
"Missourian",1097,12.3147733413564,188,1,-0.173142694870722,0.0119111957451506,0.507936507936508,0.153555253120643,8.84768089046022,-0.115125583038211,-0.27648949882178,0.5,0.666666666666667
"Morrowan",7,9.83608578819239,68,0,0.0551873109635025,-0.00915274208198965,0.5,0.340274552759988,8.8325858166335,0.222425458886852,0.188802894737091,0.5,0.666666666666667
"Morrowan",20,10.7845269086192,96,0,-0.00511155185663329,0.0101141974323371,0.5,0.188935851126597,8.8325858166335,0.222425458886852,0.188802894737091,0.5,0.666666666666667
"Morrowan",55,10.9325369163626,135,0,0.0427709860249864,-0.00325670244525414,0.513553113553114,0.114881079564187,8.8325858166335,0.222425458886852,0.188802894737091,0.5,0.666666666666667
"Morrowan",148,11.0807305609594,162,0,-0.0426150826383476,-0.00218473306877646,0.490909090909091,0.098290294108548,8.8325858166335,0.222425458886852,0.188802894737091,0.5,0.666666666666667
"Morrowan",403,11.7253971563731,166,0,0.0538948737663742,-0.010039041800852,0.490909090909091,0.104499071080234,8.8325858166335,0.222425458886852,0.188802894737091,0.5,0.666666666666667
"Morrowan",1097,11.8916950062062,166,0,0.30890374600221,-0.0251290682863383,0.490909090909091,0.113213961112073,8.8325858166335,0.222425458886852,0.188802894737091,0.5,0.666666666666667
"Osagean",7,9.09020042068477,89,4,-1.65985997941911,0.11452290301055,0.5,0.289023737771524,8.69713459778908,-0.24749146190919,-0.130504004304699,0.5,0.666666666666667
"Osagean",20,10.4269413088452,126,9,-2.50647251325095,0.159380500962796,0.5,0.27769678753286,8.69713459778908,-0.24749146190919,-0.130504004304699,0.5,0.666666666666667
"Osagean",55,11.1720148934361,147.5,11,-5.99699197124003,0.401995330726846,0.490381058083611,0.318316781588846,8.69713459778908,-0.24749146190919,-0.130504004304699,0.5,0.666666666666667
"Osagean",148,11.7445700290223,159,13,-9.27080177113093,0.646757802913769,0.509433962264151,0.334482293600228,8.69713459778908,-0.24749146190919,-0.130504004304699,0.5,0.666666666666667
"Osagean",403,12.0775679984227,161,13,-9.98665754392785,0.695414459649084,0.5,0.311825702747088,8.69713459778908,-0.24749146190919,-0.130504004304699,0.5,0.666666666666667
"Osagean",1097,12.1399235335908,161,14,-10.4013050314712,0.727324561130946,0.5,0.341515233750366,8.69713459778908,-0.24749146190919,-0.130504004304699,0.5,0.666666666666667
"Virgilian",7,8.5226445086203,90,0,-0.0871840301018019,0.0122118790158428,0.5,0.102189675816407,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.5,0.666666666666667
"Virgilian",20,10.0588830014669,146,1,-0.306148768015606,0.0241873880658261,0.5,0.0685505982658699,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.5,0.666666666666667
"Virgilian",55,11.0646351151594,178,1,-0.329026461813458,0.028865029513935,0.5,0.0824315688542387,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.5,0.666666666666667
"Virgilian",148,11.7194952861323,198.5,1,-0.624041606613584,0.0462920649232072,0.492537313432836,0.101284817034781,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.5,0.666666666666667
"Virgilian",403,12.2004782924216,202,2,-0.749447722035803,0.055037503773632,0.492537313432836,0.131557492422757,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.5,0.666666666666667
"Virgilian",1097,12.3196314762393,202,2,-0.863670361951656,0.0509497102085171,0.507462686567164,0.1335895148369,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.5,0.666666666666667
"Wolfcampian",7,8.33344980785283,110,1,-0.287995262689918,0.0234479397772185,0.487775790101372,0.0929443617193305,8.63765304387626,-0.178815486121056,0.543251799366137,0.5,0.666666666666667
"Wolfcampian",20,10.5680394975811,159,2,-0.837827583928248,0.0641302657227346,0.490566037735849,0.086500748188792,8.63765304387626,-0.178815486121056,0.543251799366137,0.5,0.666666666666667
"Wolfcampian",55,11.4139867980837,188,5,-1.96420737238401,0.141577945090645,0.491933385376008,0.114680353072638,8.63765304387626,-0.178815486121056,0.543251799366137,0.5,0.666666666666667
"Wolfcampian",148,11.8633414056787,202,6,-2.51932744461358,0.1817942477712,0.492537313432836,0.131804249650864,8.63765304387626,-0.178815486121056,0.543251799366137,0.5,0.666666666666667
"Wolfcampian",403,12.2344100798603,205,6,-3.5623393613986,0.256045043819131,0.5,0.168219287141663,8.63765304387626,-0.178815486121056,0.543251799366137,0.5,0.666666666666667
"Wolfcampian",1097,12.2911536391078,205,6,-3.83186916118622,0.27663306481341,0.5,0.143424043919074,8.63765304387626,-0.178815486121056,0.543251799366137,0.5,0.666666666666667
"Atokan",7,9.58724713299701,69,0,-1.38501049254576,0.0248299246975677,0.75,9.26345702752178,9.05501127552035,-0.0402539830524606,0.579946909079565,0.75,0.666666666666667
"Atokan",20,10.0073379981213,119,0,-1.24699124800377,0.00787898210282236,0.75,0.164025966734191,9.05501127552035,-0.0402539830524606,0.579946909079565,0.75,0.666666666666667
"Atokan",55,10.9559561218162,154,0,-1.3136784890446,0.0149701464753191,0.747727272727273,0.114922752421985,9.05501127552035,-0.0402539830524606,0.579946909079565,0.75,0.666666666666667
"Atokan",148,11.4383296901554,177.5,0,-1.5251744138137,0.0280023808306108,0.758342602892102,0.115864826537328,9.05501127552035,-0.0402539830524606,0.579946909079565,0.75,0.666666666666667
"Atokan",403,11.8065262557531,187,1,-1.94665810315538,0.0587055593610181,0.754098360655738,0.140388585679074,9.05501127552035,-0.0402539830524606,0.579946909079565,0.75,0.666666666666667
"Atokan",1097,11.9846181116233,187,1,-2.03850632373351,0.0708658942656885,0.758064516129032,0.152531525720629,9.05501127552035,-0.0402539830524606,0.579946909079565,0.75,0.666666666666667
"Chesterian",7,9.81957158551059,66,0,-1.39060074437962,0.0295300332976205,0.75,6.05692927630176,8.53348959127125,0.299096225362245,0.655144878637879,0.75,0.666666666666667
"Chesterian",20,11.2844493822445,86,0,-1.25626169678281,0.0110723586094062,0.758620689655172,0.22094512643624,8.53348959127125,0.299096225362245,0.655144878637879,0.75,0.666666666666667
"Chesterian",55,11.4138409477058,96.5,1,-2.01438227126102,0.0567196456394651,0.760869565217391,0.398628607343536,8.53348959127125,0.299096225362245,0.655144878637879,0.75,0.666666666666667
"Chesterian",148,10.6610779605981,142,1,-1.96494142263029,0.0545735724211903,0.75,0.183112429564513,8.53348959127125,0.299096225362245,0.655144878637879,0.75,0.666666666666667
"Chesterian",403,11.1401386941125,143,2,-2.24290175524052,0.088059771569448,0.75,0.165210700420741,8.53348959127125,0.299096225362245,0.655144878637879,0.75,0.666666666666667
"Chesterian",1097,11.1895527358668,143,1,-2.47467308619185,0.100382883664399,0.75,0.18569606385298,8.53348959127125,0.299096225362245,0.655144878637879,0.75,0.666666666666667
