"stage","sites","range","n_sampled","n_false_e","intercept","beta","mu_obs","beta_sd","dispersion","mst_delta","area_delta","mu","sp_loss"
"Kinderhookian",403,11.5768436124807,132,1,-0.763511938982144,0.159172193334063,0.257575757575758,0.0744257052983128,8.5871677480222,0.109966849766883,-0.341173261459618,0.5,0
"Kinderhookian",1097,11.6121718403433,132,1,-1.06696550818626,0.182599612845769,0.257575757575758,0.0669422903144764,8.5871677480222,0.109966849766883,-0.341173261459618,0.5,0
"Leonardian",7,8.48230174745025,98,2,0.188767307515288,0.0954118330156528,0.256225560814982,0.0511127929780479,8.45883755775521,-0.324145024257989,-0.542881403183909,0.5,0
"Leonardian",20,10.1537552987859,130,5,-0.819386171236113,0.153522197411001,0.288810641627543,0.058724603567338,8.45883755775521,-0.324145024257989,-0.542881403183909,0.5,0
"Leonardian",55,10.8882567281396,155,10,-2.06288938854439,0.234978539844998,0.316129032258065,0.0991058696206056,8.45883755775521,-0.324145024257989,-0.542881403183909,0.5,0
"Leonardian",148,11.5324023369922,167,12,-4.87087948535009,0.449621261224512,0.331360946745562,0.143375944731969,8.45883755775521,-0.324145024257989,-0.542881403183909,0.5,0
"Leonardian",403,11.9749301517554,169,12,-7.70965211430842,0.676204061880716,0.343195266272189,0.135131510622694,8.45883755775521,-0.324145024257989,-0.542881403183909,0.5,0
"Leonardian",1097,11.9973524770398,169,13,-7.87283873985297,0.700230549255248,0.331360946745562,0.11004672782518,8.45883755775521,-0.324145024257989,-0.542881403183909,0.5,0
"Lopingian",7,8.39560384206872,90,40,-1.39023915278864,0.0831243861803076,0.292893081761006,1.69616875434206,6.82406466079995,1.76310308722224,2.34171576619062,0.5,0
"Lopingian",20,9.03293769682707,117,22,-0.0979411685569026,0.0166521402577781,0.290598290598291,0.125043653111279,6.82406466079995,1.76310308722224,2.34171576619062,0.5,0
"Lopingian",55,10.3756954266029,117,19,-0.933454651456779,0.121882387410113,0.282051282051282,0.0943843834236437,6.82406466079995,1.76310308722224,2.34171576619062,0.5,0
"Lopingian",148,10.3874812336009,117,18,-1.32598277968051,0.148456829026745,0.290598290598291,0.069596393081021,6.82406466079995,1.76310308722224,2.34171576619062,0.5,0
"Lopingian",403,10.3874812336009,117,19,-1.22701585926059,0.138862143380911,0.290598290598291,0.0679025002246008,6.82406466079995,1.76310308722224,2.34171576619062,0.5,0
"Lopingian",1097,10.3874812336009,117,18,-1.12140116201584,0.128313950663621,0.290598290598291,0.0677942058405648,6.82406466079995,1.76310308722224,2.34171576619062,0.5,0
"Meramecian",7,10.3674478979252,57,0,0.432684308094736,0.101480626637879,0.1875,5.56403571518405,8.44964313587989,0.0838464553913649,0.105610614454918,0.5,0
"Meramecian",20,11.037500086131,70,0,0.37780715662118,0.0903456480304226,0.205479452054795,0.0965367108900911,8.44964313587989,0.0838464553913649,0.105610614454918,0.5,0
"Meramecian",55,11.6481491899308,78,1,-0.0818345784822777,0.11120503201832,0.226666666666667,0.113684942617818,8.44964313587989,0.0838464553913649,0.105610614454918,0.5,0
"Meramecian",148,12.2344073989864,80,1,-1.49378879738803,0.222109842601421,0.225,0.1469987366366,8.44964313587989,0.0838464553913649,0.105610614454918,0.5,0
"Meramecian",403,12.3551798663407,80,1,-2.45024273320133,0.303938082039391,0.225,0.157318121005333,8.44964313587989,0.0838464553913649,0.105610614454918,0.5,0
"Meramecian",1097,12.3558822984465,80,1,-2.39464192572698,0.295211161105483,0.225,0.14450508478176,8.44964313587989,0.0838464553913649,0.105610614454918,0.5,0
"Missourian",7,9.19639676986468,73.5,0,0.810228392487037,0.0688079033281064,0.210526315789474,0.139266519122237,8.84768089046022,-0.115125583038211,-0.27648949882178,0.5,0
"Missourian",20,9.67033949530813,136.5,0,0.155852153877394,0.0903599954812947,0.268624282609907,0.0415371409795353,8.84768089046022,-0.115125583038211,-0.27648949882178,0.5,0
"Missourian",55,11.0292583941027,168,1,-0.679083790830352,0.139552835194542,0.312132352941176,0.0603297685240985,8.84768089046022,-0.115125583038211,-0.27648949882178,0.5,0
"Missourian",148,11.7386991350935,183,1,-2.11406516636896,0.237510713431461,0.33879781420765,0.0876156640745617,8.84768089046022,-0.115125583038211,-0.27648949882178,0.5,0
"Missourian",403,12.1640935771704,188,1,-4.15996742261339,0.387722291064367,0.340425531914894,0.131867606459526,8.84768089046022,-0.115125583038211,-0.27648949882178,0.5,0
"Missourian",1097,12.3135367330083,188,1,-4.97564623095043,0.46701426387697,0.340425531914894,0.0973250948708655,8.84768089046022,-0.115125583038211,-0.27648949882178,0.5,0
